,byVariable,estimate,outlet,ppgid,randomEffVariable,region
0,store32357.0,-0.7546401883700228,GR,115,(0 + logregprice) | store,US
2510,store49358.0,0.0,GR,247,(0 + featureonly) | store,US
2511,store49358.0,0.0,GR,247,(0 + logseason) | store,US
2512,store49440.0,0.0,GR,247,(0 + logregprice) | store,US
2513,store49440.0,0.3549094304510929,GR,247,(0 + logpriceindex) | store,US
2514,store49440.0,0.0,GR,247,(0 + displayonly) | store,US
2515,store49440.0,0.0,GR,247,(0 + featuredisplay) | store,US
2516,store49440.0,0.0,GR,247,(0 + featureonly) | store,US
2517,store49440.0,0.0,GR,247,(0 + logseason) | store,US
2518,store49487.0,0.0,GR,247,(0 + logregprice) | store,US
2519,store49487.0,-0.09532162455739711,GR,247,(0 + logpriceindex) | store,US
2520,store49487.0,0.0,GR,247,(0 + displayonly) | store,US
2521,store49487.0,0.0,GR,247,(0 + featuredisplay) | store,US
2522,store49487.0,0.0,GR,247,(0 + featureonly) | store,US
2523,store49487.0,0.0,GR,247,(0 + logseason) | store,US
2524,store49388.0,0.0,GR,247,(0 + logregprice) | store,US
2525,store49388.0,-0.2328251752501136,GR,247,(0 + logpriceindex) | store,US
2526,store49388.0,0.0,GR,247,(0 + displayonly) | store,US
2527,store49388.0,0.0,GR,247,(0 + featuredisplay) | store,US
2528,store49388.0,0.0,GR,247,(0 + featureonly) | store,US
2529,store49388.0,0.0,GR,247,(0 + logseason) | store,US
2530,store70036.0,0.0,GR,247,(0 + logregprice) | store,US
2531,store70036.0,0.06210963274990956,GR,247,(0 + logpriceindex) | store,US
2532,store70036.0,0.0,GR,247,(0 + displayonly) | store,US
2533,store70036.0,0.0,GR,247,(0 + featuredisplay) | store,US
2534,store70036.0,0.0,GR,247,(0 + featureonly) | store,US
2535,store70036.0,0.0,GR,247,(0 + logseason) | store,US
2536,store70081.0,0.0,GR,247,(0 + logregprice) | store,US
2537,store70081.0,-0.0769345632797143,GR,247,(0 + logpriceindex) | store,US
2538,store70081.0,0.0,GR,247,(0 + displayonly) | store,US
2539,store70081.0,0.0,GR,247,(0 + featuredisplay) | store,US
2540,store70081.0,0.0,GR,247,(0 + featureonly) | store,US
2541,store70081.0,0.0,GR,247,(0 + logseason) | store,US
2542,store82245.0,-0.0,GR,247,(0 + logregprice) | store,US
2543,store82245.0,-0.4311589265355004,GR,247,(0 + logpriceindex) | store,US
2544,store82245.0,0.0,GR,247,(0 + displayonly) | store,US
2545,store82245.0,0.0,GR,247,(0 + featuredisplay) | store,US
2546,store82245.0,0.0,GR,247,(0 + featureonly) | store,US
2547,store82245.0,0.0,GR,247,(0 + logseason) | store,US
2548,store49307.0,0.0,GR,247,(0 + logregprice) | store,US
2549,store49307.0,0.0,GR,247,(0 + logpriceindex) | store,US
2550,store49307.0,0.0,GR,247,(0 + displayonly) | store,US
2551,store49307.0,0.0,GR,247,(0 + featuredisplay) | store,US
2552,store49307.0,0.0,GR,247,(0 + featureonly) | store,US
2553,store49307.0,0.0,GR,247,(0 + logseason) | store,US
2554,store82223.0,0.0,GR,247,(0 + logregprice) | store,US
2555,store82223.0,-0.9147243729064607,GR,247,(0 + logpriceindex) | store,US
2556,store82223.0,0.0,GR,247,(0 + displayonly) | store,US
2557,store82223.0,0.0,GR,247,(0 + featuredisplay) | store,US
2558,store82223.0,0.0,GR,247,(0 + featureonly) | store,US
2559,store82223.0,0.0,GR,247,(0 + logseason) | store,US
2560,store77173.0,0.0,GR,247,(0 + logregprice) | store,US
2561,store77173.0,0.3099995586642919,GR,247,(0 + logpriceindex) | store,US
2562,store77173.0,0.0,GR,247,(0 + displayonly) | store,US
2563,store77173.0,0.0,GR,247,(0 + featuredisplay) | store,US
2564,store77173.0,0.0,GR,247,(0 + featureonly) | store,US
2565,store77173.0,0.0,GR,247,(0 + logseason) | store,US
2566,store81804.0,0.0,GR,247,(0 + logregprice) | store,US
2567,store81804.0,-0.5515301420147813,GR,247,(0 + logpriceindex) | store,US
2568,store81804.0,0.0,GR,247,(0 + displayonly) | store,US
2569,store81804.0,0.0,GR,247,(0 + featuredisplay) | store,US
2570,store81804.0,0.0,GR,247,(0 + featureonly) | store,US
2571,store81804.0,0.0,GR,247,(0 + logseason) | store,US
2572,store81851.0,0.0,GR,247,(0 + logregprice) | store,US
2573,store81851.0,0.4208342113852218,GR,247,(0 + logpriceindex) | store,US
2574,store81851.0,0.0,GR,247,(0 + displayonly) | store,US
2575,store81851.0,0.0,GR,247,(0 + featuredisplay) | store,US
2576,store81851.0,0.0,GR,247,(0 + featureonly) | store,US
2577,store81851.0,0.0,GR,247,(0 + logseason) | store,US
2578,store70116.0,-0.0,GR,247,(0 + logregprice) | store,US
2579,store70116.0,-1.3616803991241144,GR,247,(0 + logpriceindex) | store,US
2580,store70116.0,0.0,GR,247,(0 + displayonly) | store,US
2581,store70116.0,0.0,GR,247,(0 + featuredisplay) | store,US
2582,store70116.0,0.0,GR,247,(0 + featureonly) | store,US
2583,store70116.0,0.0,GR,247,(0 + logseason) | store,US
2584,store70180.0,0.0,GR,247,(0 + logregprice) | store,US
2585,store70180.0,1.4475557662401561,GR,247,(0 + logpriceindex) | store,US
2586,store70180.0,0.0,GR,247,(0 + displayonly) | store,US
2587,store70180.0,0.0,GR,247,(0 + featuredisplay) | store,US
2588,store70180.0,0.0,GR,247,(0 + featureonly) | store,US
2589,store70180.0,0.0,GR,247,(0 + logseason) | store,US
2590,store81894.0,0.0,GR,247,(0 + logregprice) | store,US
2591,store81894.0,0.0,GR,247,(0 + logpriceindex) | store,US
2592,store81894.0,0.0,GR,247,(0 + displayonly) | store,US
2593,store81894.0,0.0,GR,247,(0 + featuredisplay) | store,US
2594,store81894.0,0.0,GR,247,(0 + featureonly) | store,US
2595,store81894.0,0.0,GR,247,(0 + logseason) | store,US
2596,store82246.0,0.0,GR,247,(0 + logregprice) | store,US
2597,store82246.0,1.8838049179321548,GR,247,(0 + logpriceindex) | store,US
2598,store82246.0,0.0,GR,247,(0 + displayonly) | store,US
2599,store82246.0,0.0,GR,247,(0 + featuredisplay) | store,US
2600,store82246.0,0.0,GR,247,(0 + featureonly) | store,US
2601,store82246.0,0.0,GR,247,(0 + logseason) | store,US
2602,store70107.0,0.0,GR,247,(0 + logregprice) | store,US
2603,store70107.0,-0.6104107109274838,GR,247,(0 + logpriceindex) | store,US
2604,store70107.0,0.0,GR,247,(0 + displayonly) | store,US
2605,store70107.0,0.0,GR,247,(0 + featuredisplay) | store,US
2606,store70107.0,0.0,GR,247,(0 + featureonly) | store,US
2607,store70107.0,0.0,GR,247,(0 + logseason) | store,US
2608,store77105.0,0.0,GR,247,(0 + logregprice) | store,US
2609,store77105.0,0.0,GR,247,(0 + logpriceindex) | store,US
2610,store77105.0,0.0,GR,247,(0 + displayonly) | store,US
2611,store77105.0,0.0,GR,247,(0 + featuredisplay) | store,US
2612,store77105.0,0.0,GR,247,(0 + featureonly) | store,US
2613,store77105.0,0.0,GR,247,(0 + logseason) | store,US
2614,store70060.0,0.0,GR,247,(0 + logregprice) | store,US
2615,store70060.0,-1.318564360154376,GR,247,(0 + logpriceindex) | store,US
2616,store70060.0,0.0,GR,247,(0 + displayonly) | store,US
2617,store70060.0,0.0,GR,247,(0 + featuredisplay) | store,US
2618,store70060.0,0.0,GR,247,(0 + featureonly) | store,US
2619,store70060.0,-0.0,GR,247,(0 + logseason) | store,US
2620,store70111.0,0.0,GR,247,(0 + logregprice) | store,US
2621,store70111.0,-1.317733409935306,GR,247,(0 + logpriceindex) | store,US
2622,store70111.0,0.0,GR,247,(0 + displayonly) | store,US
2623,store70111.0,0.0,GR,247,(0 + featuredisplay) | store,US
2624,store70111.0,0.0,GR,247,(0 + featureonly) | store,US
2625,store70111.0,0.0,GR,247,(0 + logseason) | store,US
2626,store49452.0,0.0,GR,247,(0 + logregprice) | store,US
2627,store49452.0,-0.026384641302880138,GR,247,(0 + logpriceindex) | store,US
2628,store49452.0,0.0,GR,247,(0 + displayonly) | store,US
2629,store49452.0,0.0,GR,247,(0 + featuredisplay) | store,US
2630,store49452.0,0.0,GR,247,(0 + featureonly) | store,US
2631,store49452.0,0.0,GR,247,(0 + logseason) | store,US
2632,store70013.0,0.0,GR,247,(0 + logregprice) | store,US
2633,store70013.0,0.08591915807718951,GR,247,(0 + logpriceindex) | store,US
2634,store70013.0,0.0,GR,247,(0 + displayonly) | store,US
2635,store70013.0,0.0,GR,247,(0 + featuredisplay) | store,US
2636,store70013.0,0.0,GR,247,(0 + featureonly) | store,US
2637,store70013.0,0.0,GR,247,(0 + logseason) | store,US
2638,store82214.0,0.0,GR,247,(0 + logregprice) | store,US
2639,store82214.0,1.2603360688072667,GR,247,(0 + logpriceindex) | store,US
2640,store82214.0,0.0,GR,247,(0 + displayonly) | store,US
2641,store82214.0,0.0,GR,247,(0 + featuredisplay) | store,US
2642,store82214.0,0.0,GR,247,(0 + featureonly) | store,US
2643,store82214.0,0.0,GR,247,(0 + logseason) | store,US
2644,store49385.0,0.0,GR,247,(0 + logregprice) | store,US
2645,store49385.0,0.0,GR,247,(0 + logpriceindex) | store,US
2646,store49385.0,0.0,GR,247,(0 + displayonly) | store,US
2647,store49385.0,0.0,GR,247,(0 + featuredisplay) | store,US
2648,store49385.0,0.0,GR,247,(0 + featureonly) | store,US
2649,store49385.0,0.0,GR,247,(0 + logseason) | store,US
2650,store57608.0,0.0,GR,247,(0 + logregprice) | store,US
2651,store57608.0,0.18426878165581628,GR,247,(0 + logpriceindex) | store,US
2652,store57608.0,0.0,GR,247,(0 + displayonly) | store,US
2653,store57608.0,0.0,GR,247,(0 + featuredisplay) | store,US
2654,store57608.0,0.0,GR,247,(0 + featureonly) | store,US
2655,store57608.0,0.0,GR,247,(0 + logseason) | store,US
2656,store82239.0,-0.0,GR,247,(0 + logregprice) | store,US
2657,store82239.0,1.076437316687814,GR,247,(0 + logpriceindex) | store,US
2658,store82239.0,0.0,GR,247,(0 + displayonly) | store,US
2659,store82239.0,0.0,GR,247,(0 + featuredisplay) | store,US
2660,store82239.0,0.0,GR,247,(0 + featureonly) | store,US
2661,store82239.0,0.0,GR,247,(0 + logseason) | store,US
2662,store49318.0,0.0,GR,247,(0 + logregprice) | store,US
2663,store49318.0,0.34262201762703276,GR,247,(0 + logpriceindex) | store,US
2664,store49318.0,0.0,GR,247,(0 + displayonly) | store,US
2665,store49318.0,0.0,GR,247,(0 + featuredisplay) | store,US
2666,store49318.0,0.0,GR,247,(0 + featureonly) | store,US
2667,store49318.0,0.0,GR,247,(0 + logseason) | store,US
2668,store57653.0,0.0,GR,247,(0 + logregprice) | store,US
2669,store57653.0,-0.00966620787462162,GR,247,(0 + logpriceindex) | store,US
2670,store57653.0,0.0,GR,247,(0 + displayonly) | store,US
2671,store57653.0,0.0,GR,247,(0 + featuredisplay) | store,US
2672,store57653.0,0.0,GR,247,(0 + featureonly) | store,US
2673,store57653.0,0.0,GR,247,(0 + logseason) | store,US
2674,store70069.0,0.0,GR,247,(0 + logregprice) | store,US
2675,store70069.0,1.454835787065808,GR,247,(0 + logpriceindex) | store,US
2676,store70069.0,0.0,GR,247,(0 + displayonly) | store,US
2677,store70069.0,0.0,GR,247,(0 + featuredisplay) | store,US
2678,store70069.0,0.0,GR,247,(0 + featureonly) | store,US
2679,store70069.0,0.0,GR,247,(0 + logseason) | store,US
2680,store70021.0,0.0,GR,247,(0 + logregprice) | store,US
2681,store70021.0,-1.2582188317975769,GR,247,(0 + logpriceindex) | store,US
2682,store70021.0,0.0,GR,247,(0 + displayonly) | store,US
2683,store70021.0,0.0,GR,247,(0 + featuredisplay) | store,US
2684,store70021.0,0.0,GR,247,(0 + featureonly) | store,US
2685,store70021.0,0.0,GR,247,(0 + logseason) | store,US
2686,store49461.0,0.0,GR,247,(0 + logregprice) | store,US
2687,store49461.0,0.0,GR,247,(0 + logpriceindex) | store,US
2688,store49461.0,0.0,GR,247,(0 + displayonly) | store,US
2689,store49461.0,0.0,GR,247,(0 + featuredisplay) | store,US
2690,store49461.0,0.0,GR,247,(0 + featureonly) | store,US
2691,store49461.0,0.0,GR,247,(0 + logseason) | store,US
2692,store82251.0,0.0,GR,247,(0 + logregprice) | store,US
2693,store82251.0,1.1506586728876556,GR,247,(0 + logpriceindex) | store,US
2694,store82251.0,0.0,GR,247,(0 + displayonly) | store,US
2695,store82251.0,0.0,GR,247,(0 + featuredisplay) | store,US
2696,store82251.0,0.0,GR,247,(0 + featureonly) | store,US
2697,store82251.0,0.0,GR,247,(0 + logseason) | store,US
2698,store49417.0,0.0,GR,247,(0 + logregprice) | store,US
2699,store49417.0,0.11439440147824745,GR,247,(0 + logpriceindex) | store,US
2700,store49417.0,0.0,GR,247,(0 + displayonly) | store,US
2701,store49417.0,0.0,GR,247,(0 + featuredisplay) | store,US
2702,store49417.0,0.0,GR,247,(0 + featureonly) | store,US
2703,store49417.0,0.0,GR,247,(0 + logseason) | store,US
2704,store70121.0,0.0,GR,247,(0 + logregprice) | store,US
2705,store70121.0,-1.2867848103991941,GR,247,(0 + logpriceindex) | store,US
2706,store70121.0,0.0,GR,247,(0 + displayonly) | store,US
2707,store70121.0,0.0,GR,247,(0 + featuredisplay) | store,US
2708,store70121.0,0.0,GR,247,(0 + featureonly) | store,US
2709,store70121.0,0.0,GR,247,(0 + logseason) | store,US
2710,store49365.0,0.0,GR,247,(0 + logregprice) | store,US
2711,store49365.0,0.0,GR,247,(0 + logpriceindex) | store,US
2712,store49365.0,0.0,GR,247,(0 + displayonly) | store,US
2713,store49365.0,0.0,GR,247,(0 + featuredisplay) | store,US
2714,store49365.0,0.0,GR,247,(0 + featureonly) | store,US
2715,store49365.0,0.0,GR,247,(0 + logseason) | store,US
2716,store82247.0,0.0,GR,247,(0 + logregprice) | store,US
2717,store82247.0,-0.376001846651258,GR,247,(0 + logpriceindex) | store,US
2718,store82247.0,0.0,GR,247,(0 + displayonly) | store,US
2719,store82247.0,0.0,GR,247,(0 + featuredisplay) | store,US
2720,store82247.0,0.0,GR,247,(0 + featureonly) | store,US
2721,store82247.0,0.0,GR,247,(0 + logseason) | store,US
2722,store57617.0,0.0,GR,247,(0 + logregprice) | store,US
2723,store57617.0,-0.014027257519459865,GR,247,(0 + logpriceindex) | store,US
2724,store57617.0,0.0,GR,247,(0 + displayonly) | store,US
2725,store57617.0,0.0,GR,247,(0 + featuredisplay) | store,US
2726,store57617.0,0.0,GR,247,(0 + featureonly) | store,US
2727,store57617.0,0.0,GR,247,(0 + logseason) | store,US
2728,store49364.0,0.0,GR,247,(0 + logregprice) | store,US
2729,store49364.0,-0.4963857673229385,GR,247,(0 + logpriceindex) | store,US
2730,store49364.0,0.0,GR,247,(0 + displayonly) | store,US
2731,store49364.0,0.0,GR,247,(0 + featuredisplay) | store,US
2732,store49364.0,0.0,GR,247,(0 + featureonly) | store,US
2733,store49364.0,0.0,GR,247,(0 + logseason) | store,US
2734,store81850.0,-0.0,GR,247,(0 + logregprice) | store,US
2735,store81850.0,0.6833435453215102,GR,247,(0 + logpriceindex) | store,US
2736,store81850.0,0.0,GR,247,(0 + displayonly) | store,US
2737,store81850.0,0.0,GR,247,(0 + featuredisplay) | store,US
2738,store81850.0,0.0,GR,247,(0 + featureonly) | store,US
2739,store81850.0,0.0,GR,247,(0 + logseason) | store,US
2740,store70150.0,-0.0,GR,247,(0 + logregprice) | store,US
2741,store70150.0,-0.27391435674048387,GR,247,(0 + logpriceindex) | store,US
2742,store70150.0,0.0,GR,247,(0 + displayonly) | store,US
2743,store70150.0,0.0,GR,247,(0 + featuredisplay) | store,US
2744,store70150.0,0.0,GR,247,(0 + featureonly) | store,US
2745,store70150.0,0.0,GR,247,(0 + logseason) | store,US
2746,store57684.0,0.0,GR,247,(0 + logregprice) | store,US
2747,store57684.0,0.0,GR,247,(0 + logpriceindex) | store,US
2748,store57684.0,0.0,GR,247,(0 + displayonly) | store,US
2749,store57684.0,0.0,GR,247,(0 + featuredisplay) | store,US
2750,store57684.0,0.0,GR,247,(0 + featureonly) | store,US
2751,store57684.0,0.0,GR,247,(0 + logseason) | store,US
2752,store49394.0,0.0,GR,247,(0 + logregprice) | store,US
2753,store49394.0,1.4835539740450023,GR,247,(0 + logpriceindex) | store,US
2754,store49394.0,0.0,GR,247,(0 + displayonly) | store,US
2755,store49394.0,0.0,GR,247,(0 + featuredisplay) | store,US
2756,store49394.0,0.0,GR,247,(0 + featureonly) | store,US
2757,store49394.0,0.0,GR,247,(0 + logseason) | store,US
2758,store57604.0,0.0,GR,247,(0 + logregprice) | store,US
2759,store57604.0,-0.0938532137412178,GR,247,(0 + logpriceindex) | store,US
2760,store57604.0,0.0,GR,247,(0 + displayonly) | store,US
2761,store57604.0,0.0,GR,247,(0 + featuredisplay) | store,US
2762,store57604.0,0.0,GR,247,(0 + featureonly) | store,US
2763,store57604.0,0.0,GR,247,(0 + logseason) | store,US
2764,store49464.0,0.0,GR,247,(0 + logregprice) | store,US
2765,store49464.0,0.72012263285428,GR,247,(0 + logpriceindex) | store,US
2766,store49464.0,0.0,GR,247,(0 + displayonly) | store,US
2767,store49464.0,0.0,GR,247,(0 + featuredisplay) | store,US
2768,store49464.0,0.0,GR,247,(0 + featureonly) | store,US
2769,store49464.0,0.0,GR,247,(0 + logseason) | store,US
2770,store49383.0,0.0,GR,247,(0 + logregprice) | store,US
2771,store49383.0,0.22308040612406604,GR,247,(0 + logpriceindex) | store,US
2772,store49383.0,0.0,GR,247,(0 + displayonly) | store,US
2773,store49383.0,0.0,GR,247,(0 + featuredisplay) | store,US
2774,store49383.0,0.0,GR,247,(0 + featureonly) | store,US
2775,store49383.0,0.0,GR,247,(0 + logseason) | store,US
2776,store49444.0,0.0,GR,247,(0 + logregprice) | store,US
2777,store49444.0,0.0,GR,247,(0 + logpriceindex) | store,US
2778,store49444.0,0.0,GR,247,(0 + displayonly) | store,US
2779,store49444.0,0.0,GR,247,(0 + featuredisplay) | store,US
2780,store49444.0,0.0,GR,247,(0 + featureonly) | store,US
2781,store49444.0,0.0,GR,247,(0 + logseason) | store,US
2782,store49324.0,0.0,GR,247,(0 + logregprice) | store,US
2783,store49324.0,0.4822898693242486,GR,247,(0 + logpriceindex) | store,US
2784,store49324.0,0.0,GR,247,(0 + displayonly) | store,US
2785,store49324.0,0.0,GR,247,(0 + featuredisplay) | store,US
2786,store49324.0,0.0,GR,247,(0 + featureonly) | store,US
2787,store49324.0,0.0,GR,247,(0 + logseason) | store,US
2788,store49416.0,0.0,GR,247,(0 + logregprice) | store,US
2789,store49416.0,0.3778427894760013,GR,247,(0 + logpriceindex) | store,US
2790,store49416.0,0.0,GR,247,(0 + displayonly) | store,US
2791,store49416.0,0.0,GR,247,(0 + featuredisplay) | store,US
2792,store49416.0,0.0,GR,247,(0 + featureonly) | store,US
2793,store49416.0,0.0,GR,247,(0 + logseason) | store,US
2794,store77175.0,0.0,GR,247,(0 + logregprice) | store,US
2795,store77175.0,0.0,GR,247,(0 + logpriceindex) | store,US
2796,store77175.0,0.0,GR,247,(0 + displayonly) | store,US
2797,store77175.0,0.0,GR,247,(0 + featuredisplay) | store,US
2798,store77175.0,0.0,GR,247,(0 + featureonly) | store,US
2799,store77175.0,0.0,GR,247,(0 + logseason) | store,US
2800,store49420.0,0.0,GR,247,(0 + logregprice) | store,US
2801,store49420.0,-0.36467633879610317,GR,247,(0 + logpriceindex) | store,US
2802,store49420.0,0.0,GR,247,(0 + displayonly) | store,US
2803,store49420.0,0.0,GR,247,(0 + featuredisplay) | store,US
2804,store49420.0,0.0,GR,247,(0 + featureonly) | store,US
2805,store49420.0,0.0,GR,247,(0 + logseason) | store,US
2806,store70001.0,0.0,GR,247,(0 + logregprice) | store,US
2807,store70001.0,-0.6696405641202714,GR,247,(0 + logpriceindex) | store,US
2808,store70001.0,0.0,GR,247,(0 + displayonly) | store,US
2809,store70001.0,0.0,GR,247,(0 + featuredisplay) | store,US
2810,store70001.0,0.0,GR,247,(0 + featureonly) | store,US
2811,store70001.0,0.0,GR,247,(0 + logseason) | store,US
2812,store70034.0,0.0,GR,247,(0 + logregprice) | store,US
2813,store70034.0,0.15236462153766242,GR,247,(0 + logpriceindex) | store,US
2814,store70034.0,0.0,GR,247,(0 + displayonly) | store,US
2815,store70034.0,0.0,GR,247,(0 + featuredisplay) | store,US
2816,store70034.0,0.0,GR,247,(0 + featureonly) | store,US
2817,store70034.0,0.0,GR,247,(0 + logseason) | store,US
2818,store81887.0,0.0,GR,247,(0 + logregprice) | store,US
